language,length,word,display,in_answer_pool
id,7,swahara,swahara,false
id,7,swakaji,swakaji,false
id,7,swanama,swanama,false
id,7,swanggi,swanggi,false
id,7,swayasa,swayasa,false
id,7,swempak,swempak,false
id,7,syafaat,syafaat,false
id,7,syafkah,syafkah,false
id,7,syahada,syahada,false
id,7,syahdan,syahdan,false
id,7,syahwat,syahwat,false
id,7,syaitan,syaitan,false
id,7,syakban,syakban,false
id,7,syakduf,syakduf,false
id,7,syakhsi,syakhsi,false
id,7,syamali,syamali,false
id,7,syamsir,syamsir,false
id,7,syapaat,syapaat,false
id,7,syarbat,syarbat,false
id,7,syariah,syariah,false
id,7,syariat,syariat,false
id,7,syaulam,syaulam,false
id,7,syubhat,syubhat,false
id,7,syufaat,syufaat,false
id,7,syuhada,syuhada,false
id,7,syuriah,syuriah,false
id,7,syuting,syuting,true
id,7,tabanan,tabanan,false
id,7,tabanas,tabanas,false
id,7,tabarak,tabarak,false
id,7,tabaruk,tabaruk,false
id,7,tabayun,tabayun,false
id,7,tabloid,tabloid,false
id,7,tabuhan,tabuhan,false
id,7,tabunan,tabunan,false
id,7,taburan,taburan,false
id,7,tadabur,tadabur,false
id,7,tadahan,tadahan,false
id,7,tadaruk,tadaruk,false
id,7,tadarus,tadarus,false
id,7,tadinya,tadinya,true
id,7,tafadal,tafadal,false
id,7,tafahus,tafahus,false
id,7,tafakur,tafakur,false
id,7,tagihan,tagihan,true
id,7,tahajud,tahajud,false
id,7,tahalil,tahalil,false
id,7,tahalul,tahalul,false
id,7,tahanan,tahanan,true
id,7,tahapan,tahapan,false
id,7,taharah,taharah,false
id,7,tahniah,tahniah,false
id,7,tahuman,tahuman,false
id,7,tahunan,tahunan,true
id,7,tajarud,tajarud,false
id,7,takabur,takabur,false
id,7,takacuh,takacuh,false
id,7,takadab,takadab,false
id,7,takadil,takadil,false
id,7,takaful,takaful,false
id,7,takahli,takahli,false
id,7,takakur,takakur,false
id,7,takalar,takalar,false
id,7,takaman,takaman,false
id,7,takaran,takaran,false
id,7,takarif,takarif,false
id,7,takarir,takarir,false
id,7,takarub,takarub,false
id,7,takasli,takasli,false
id,7,takawas,takawas,false
id,7,takbaik,takbaik,false
id,7,takbisa,takbisa,false
id,7,takcair,takcair,false
id,7,takdaya,takdaya,false
id,7,takenak,takenak,false
id,7,takepan,takepan,false
id,7,takhlik,takhlik,false
id,7,takhsis,takhsis,false
id,7,takigen,takigen,false
id,7,takikan,takikan,false
id,7,takisme,takisme,false
id,7,takling,takling,false
id,7,takokak,takokak,false
id,7,takpeka,takpeka,false
id,7,takpuas,takpuas,false
id,7,taksama,taksama,false
id,7,taksasi,taksasi,false
id,7,taksuci,taksuci,false
id,7,taksuka,taksuka,false
id,7,taktaat,taktaat,false
id,7,taktahu,taktahu,false
id,7,takziah,takziah,false
id,7,talamus,talamus,false
id,7,talbiah,talbiah,false
id,7,talenan,talenan,false
id,7,talenta,talenta,false
id,7,taliabu,taliabu,false
id,7,talibun,talibun,false
id,7,talindo,talindo,false
id,7,talondo,talondo,false
id,7,talunan,talunan,false
id,7,talupuh,talupuh,false
id,7,tamadun,tamadun,false
id,7,tamanco,tamanco,false
id,7,tamasya,tamasya,false
id,7,tamatan,tamatan,false
id,7,tambaba,tambaba,false
id,7,tambang,tambang,true
id,7,tambelo,tambelo,false
id,7,tambera,tambera,false
id,7,tamboki,tamboki,false
id,7,tambung,tambung,false
id,7,tamiang,tamiang,false
id,7,tamimah,tamimah,false
id,7,tampang,tampang,true
id,7,tampian,tampian,false
id,7,tamping,tamping,false
id,7,tampung,tampung,false
id,7,tamtama,tamtama,false
id,7,tanaman,tanaman,true
id,7,tanazul,tanazul,false
id,7,tanbiat,tanbiat,false
id,7,tancang,tancang,false
id,7,tandang,tandang,false
id,7,tanding,tanding,false
id,7,tanggah,tanggah,false
id,7,tanggal,tanggal,true
id,7,tanggam,tanggam,false
id,7,tanggap,tanggap,false
id,7,tanggar,tanggar,false
id,7,tanggon,tanggon,false
id,7,tangguh,tangguh,true
id,7,tanggui,tanggui,false
id,7,tangguk,tangguk,false
id,7,tanggul,tanggul,false
id,7,tangkah,tangkah,false
id,7,tangkai,tangkai,false
id,7,tangkal,tangkal,false
id,7,tangkap,tangkap,true
id,7,tangkar,tangkar,false
id,7,tangkas,tangkas,false
id,7,tangker,tangker,false
id,7,tangkil,tangkil,false
id,7,tangkis,tangkis,false
id,7,tangkue,tangkue,false
id,7,tangkuk,tangkuk,false
id,7,tangkul,tangkul,false
id,7,tangkup,tangkup,false
id,7,tangkur,tangkur,false
id,7,tangkut,tangkut,false
id,7,tangsel,tangsel,false
id,7,tanjung,tanjung,false
id,7,tantang,tantang,false
id,7,tantiem,tantiem,false
id,7,tantrum,tantrum,false
id,7,tanyaan,tanyaan,false
id,7,taocang,taocang,false
id,7,taoisme,taoisme,false
id,7,tapaian,tapaian,false
id,7,tapakan,tapakan,false
id,7,tapioka,tapioka,false
id,7,tapisan,tapisan,false
id,7,taragon,taragon,false
id,7,tarahan,tarahan,false
id,7,tarakan,tarakan,false
id,7,tarasul,tarasul,false
id,7,tarawih,tarawih,false
id,7,tarbiah,tarbiah,false
id,7,tarekat,tarekat,false
id,7,tarikan,tarikan,false
id,7,tarikat,tarikat,false
id,7,tariqat,tariqat,false
id,7,tarkasy,tarkasy,false
id,7,tarkhim,tarkhim,false
id,7,tarling,tarling,false
id,7,tartrat,tartrat,false
id,7,taruhan,taruhan,true
id,7,tarujun,tarujun,false
id,7,tasamuh,tasamuh,false
id,7,tasaruf,tasaruf,false
id,7,tasawuf,tasawuf,false
id,7,tasyaum,tasyaum,false
id,7,tasybih,tasybih,false
id,7,tasydid,tasydid,false
id,7,tasyhid,tasyhid,false
id,7,tasyrih,tasyrih,false
id,7,tasyrik,tasyrik,false
id,7,tataban,tataban,false
id,7,tatahan,tatahan,false
id,7,tatakan,tatakan,false
id,7,tatamba,tatamba,false
id,7,tatanan,tatanan,false
id,7,tatanga,tatanga,false
id,7,tatapan,tatapan,true
id,7,tataran,tataran,false
id,7,tatkala,tatkala,false
id,7,tatuang,tatuang,false
id,7,taucang,taucang,false
id,7,tauliah,tauliah,false
id,7,tausiah,tausiah,false
id,7,tawaduk,tawaduk,false
id,7,tawajuh,tawajuh,false
id,7,tawakal,tawakal,false
id,7,tawanan,tawanan,true
id,7,tawaran,tawaran,true
id,7,tawarik,tawarik,false
id,7,tawaruk,tawaruk,false
id,7,tawasul,tawasul,false
id,7,tawasut,tawasut,false
id,7,tawazun,tawazun,false
id,7,tawonan,tawonan,false
id,7,taworta,taworta,false
id,7,tawuran,tawuran,false
id,7,tayamum,tayamum,false
id,7,tayibah,tayibah,false
id,7,tayuban,tayuban,false
id,7,teatris,teatris,false
id,7,tebakan,tebakan,true
id,7,tebalan,tebalan,false
id,7,tebanan,tebanan,false
id,7,tebaran,tebaran,false
id,7,tebasan,tebasan,false
id,7,teberau,teberau,false
id,7,tebuhar,tebuhar,false
id,7,tebukan,tebukan,false
id,7,tebusan,tebusan,true
id,7,tecerna,tecerna,false
id,7,tedarus,tedarus,false
id,7,tegahan,tegahan,false
id,7,tegakan,tegakan,false
id,7,tegalan,tegalan,false
id,7,tegarun,tegarun,false
id,7,teguran,teguran,false
id,7,teheran,teheran,false
id,7,tehpung,tehpung,false
id,7,tekalak,tekalak,false
id,7,tekanan,tekanan,true
id,7,tekapan,tekapan,false
id,7,tekatan,tekatan,false
id,7,tekebur,tekebur,false
id,7,tekejir,tekejir,false
id,7,tekenan,tekenan,false
id,7,tekeran,tekeran,false
id,7,teknisi,teknisi,true
id,7,tekokak,tekokak,false
id,7,tekoran,tekoran,false
id,7,tekstil,tekstil,false
id,7,tekstur,tekstur,false
id,7,tekukan,tekukan,false
id,7,tekukur,tekukur,false
id,7,telabat,telabat,false
id,7,telacak,telacak,false
id,7,teladan,teladan,false
id,7,teladas,teladas,false
id,7,telagah,telagah,false
id,7,telajak,telajak,false
id,7,telakan,telakan,false
id,7,telakup,telakup,false
id,7,telapak,telapak,true
id,7,telatah,telatah,false
id,7,telatap,telatap,false
id,7,telaten,telaten,false
id,7,telayan,telayan,false
id,7,teledek,teledek,false
id,7,teledor,teledor,false
id,7,telefon,telefon,true
id,7,telekan,telekan,false
id,7,telekap,telekap,false
id,7,telekup,telekup,false
id,7,telenan,telenan,false
id,7,telepok,telepok,false
id,7,telepon,telepon,true
id,7,telepuk,telepuk,false
id,7,telesan,telesan,false
id,7,teletip,teletip,false
id,7,telgram,telgram,false
id,7,telinak,telinak,false
id,7,telinga,telinga,true
id,7,telipuk,telipuk,false
id,7,telisik,telisik,false
id,7,telomer,telomer,false
id,7,telotak,telotak,false
id,7,telstra,telstra,false
id,7,telukup,telukup,false
id,7,telurit,telurit,false
id,7,telusuk,telusuk,false
id,7,telusur,telusur,false
id,7,telutuh,telutuh,false
id,7,telutur,telutur,false
id,7,telutut,telutut,false
id,7,temabur,temabur,false
id,7,temadun,temadun,false
id,7,temahak,temahak,false
id,7,temaram,temaram,false
id,7,temasya,temasya,false
id,7,tematik,tematik,false
id,7,tematis,tematis,false
id,7,temawar,temawar,false
id,7,temayun,temayun,false
id,7,tembaga,tembaga,true
id,7,tembang,tembang,false
id,7,tembatu,tembatu,false
id,7,tembera,tembera,false
id,7,tembesu,tembesu,false
id,7,tembola,tembola,false
id,7,tembong,tembong,false
id,7,tembosa,tembosa,false
id,7,tembuku,tembuku,false
id,7,tembung,tembung,false
id,7,tembuni,tembuni,false
id,7,tembusu,tembusu,false
id,7,temegun,temegun,false
id,7,temesar,temesar,false
id,7,temokus,temokus,false
id,7,temoleh,temoleh,false
id,7,tempaan,tempaan,false
id,7,tempala,tempala,false
id,7,tempang,tempang,false
id,7,tempaus,tempaus,false
id,7,tempiar,tempiar,false
id,7,tempias,tempias,false
id,7,templat,templat,false
id,7,templek,templek,false
id,7,templok,templok,false
id,7,tempong,tempong,false
id,7,tempura,tempura,false
id,7,temucut,temucut,false
id,7,temukus,temukus,false
id,7,temukut,temukut,false
id,7,temuluk,temuluk,false
id,7,temuras,temuras,false
id,7,temurat,temurat,false
id,7,tenahak,tenahak,false
id,7,tenapel,tenapel,false
id,7,tendang,tendang,true
id,7,tenetik,tenetik,false
id,7,tengara,tengara,false
id,7,tenggak,tenggak,false
id,7,tenggal,tenggal,false
id,7,tenggan,tenggan,false
id,7,tenggat,tenggat,false
id,7,tenggek,tenggek,false
id,7,tengger,tengger,false
id,7,tenggok,tenggok,false
id,7,tengkam,tengkam,false
id,7,tengkar,tengkar,false
id,7,tengkek,tengkek,false
id,7,tengkel,tengkel,false
id,7,tengkem,tengkem,false
id,7,tengker,tengker,false
id,7,tengkes,tengkes,false
id,7,tengkik,tengkik,false
id,7,tengkoh,tengkoh,false
id,7,tengkok,tengkok,false
id,7,tengkuk,tengkuk,false
id,7,teniron,teniron,false
id,7,tenreng,tenreng,false
id,7,tentang,tentang,true
id,7,tentara,tentara,true
id,7,tenteng,tenteng,false
id,7,tentera,tentera,true
id,7,tentram,tentram,false
id,7,tenunan,tenunan,false
id,7,teofani,teofani,false
id,7,teogoni,teogoni,false
id,7,teologi,teologi,false
id,7,teonomi,teonomi,false
id,7,teorema,teorema,false
id,7,teosofi,teosofi,false
id,7,tepatan,tepatan,false
id,7,tepekur,tepekur,false
id,7,teperam,teperam,false
id,7,tepinis,tepinis,false
id,7,tepukan,tepukan,false
id,7,terabai,terabai,false
id,7,terabak,terabak,false
id,7,terabar,terabar,false
id,7,terabas,terabas,false
id,7,teracak,teracak,false
id,7,teradat,teradat,false
id,7,teradem,teradem,false
id,7,teradil,teradil,false
id,7,teraduh,teraduh,false
id,7,teraduk,teraduk,false
id,7,teragak,teragak,false
id,7,terahli,terahli,false
id,7,terajak,terajak,false
id,7,terajam,terajam,false
id,7,terajin,terajin,false
id,7,terajun,terajun,false
id,7,terajut,terajut,false
id,7,terakuk,terakuk,false
id,7,terakup,terakup,false
id,7,teralan,teralan,false
id,7,teralih,teralih,false
id,7,teralis,teralis,false
id,7,teralpa,teralpa,false
id,7,teralun,teralun,false
id,7,teramah,teramah,false
id,7,teramai,teramai,false
id,7,teraman,teraman,false
id,7,teramat,teramat,false
id,7,terambu,terambu,false
id,7,teranas,teranas,false
id,7,terancu,terancu,false
id,7,teraneh,teraneh,false
id,7,terapan,terapan,false
id,7,terapis,terapis,true
id,7,terapit,terapit,false
id,7,terapuh,terapuh,false
id,7,terarah,terarah,false
id,7,terasah,terasah,false
id,7,terasak,terasak,false
id,7,terasam,terasam,false
id,7,terasri,terasri,false
id,7,terasuh,terasuh,false
id,7,terasul,terasul,false
id,7,teratai,teratai,false
id,7,teratak,teratak,false
id,7,teratap,teratap,false
id,7,teratur,teratur,true
id,7,terawai,terawai,false
id,7,terawat,terawat,false
id,7,teraweh,teraweh,false
id,7,terawet,terawet,false
id,7,terayun,terayun,false
id,7,terazia,terazia,false
id,7,terbaca,terbaca,false
id,7,terbagi,terbagi,false
id,7,terbaik,terbaik,true
id,7,terbang,terbang,true
id,7,terbaru,terbaru,true
id,7,terbaur,terbaur,false
id,7,terbawa,terbawa,true
id,7,terbeka,terbeka,false
id,7,terbeli,terbeli,false
id,7,terbeti,terbeti,false
id,7,terbiar,terbiar,false
id,7,terbias,terbias,false
id,7,terbium,terbium,false
id,7,terbius,terbius,false
id,7,terbuai,terbuai,false
id,7,terbuat,terbuat,true
id,7,terbuka,terbuka,true
id,7,terbuku,terbuku,false
id,7,terbuni,terbuni,false
id,7,terburu,terburu,false
id,7,tercari,tercari,false
id,7,tercela,tercela,false
id,7,tercema,tercema,false
id,7,tercium,tercium,false
id,7,tercuar,tercuar,false
id,7,tercuci,tercuci,false
id,7,tercuri,tercuri,false
id,7,terdaki,terdaki,false
id,7,terdiam,terdiam,false
id,7,terdiri,terdiri,true
id,7,terduga,terduga,true
id,7,tereban,tereban,false
id,7,terebus,terebus,false
id,7,terebut,terebut,false
id,7,teredam,teredam,false
id,7,teredup,teredup,false
id,7,terehab,terehab,false
id,7,terekam,terekam,false
id,7,terekap,terekap,false
id,7,terenak,terenak,false
id,7,terenen,terenen,false
id,7,terepas,terepas,false
id,7,teresak,teresak,false
id,7,teresap,teresap,false
id,7,teretas,teretas,false
id,7,teretet,teretet,false
id,7,tergial,tergial,false
id,7,tergiur,tergiur,false
id,7,tergoda,tergoda,true
id,7,terharu,terharu,false
id,7,terhias,terhias,false
id,7,terhina,terhina,false
id,7,terhuni,terhuni,false
id,7,tericuh,tericuh,false
id,7,terigau,terigau,false
id,7,terijuk,terijuk,false
id,7,terikat,terikat,true
id,7,terikit,terikit,false
id,7,terikut,terikut,false
id,7,terinil,terinil,false
id,7,terisap,terisap,false
id,7,terista,terista,false
id,7,teritih,teritih,false
id,7,teritik,teritik,false
id,7,teritip,teritip,false
id,7,teritis,teritis,false
id,7,terjadi,terjadi,true
id,7,terjaga,terjaga,true
id,7,terjala,terjala,false
id,7,terjali,terjali,false
id,7,terjang,terjang,false
id,7,terjauh,terjauh,false
id,7,terjela,terjela,false
id,7,terjila,terjila,false
id,7,terjual,terjual,true
id,7,terkaan,terkaan,false
id,7,terkail,terkail,false
id,7,terkait,terkait,true
id,7,terkaji,terkaji,false
id,7,terkaya,terkaya,true
id,7,terkelu,terkelu,false
id,7,terkena,terkena,true
id,7,terkhas,terkhas,false
id,7,terkicu,terkicu,false
id,7,terkini,terkini,false
id,7,terkira,terkira,false
id,7,terkiuk,terkiuk,false
id,7,terkopi,terkopi,false
id,7,terkuak,terkuak,false
id,7,terkubu,terkubu,false
id,7,terlalu,terlalu,true
id,7,terleka,terleka,false
id,7,terlena,terlena,false
id,7,terlepa,terlepa,false
id,7,terliar,terliar,false
id,7,terliuk,terliuk,false
id,7,terluar,terluar,false
id,7,terlucu,terlucu,false
id,7,terluka,terluka,true
id,7,terlupa,terlupa,false
id,7,termala,termala,false
id,7,termalu,termalu,false
id,7,termasa,termasa,false
id,7,termion,termion,false
id,7,termuat,termuat,false
id,7,termuda,termuda,false
id,7,ternama,ternama,false
id,7,ternate,ternate,false
id,7,terniat,terniat,false
id,7,ternoda,ternoda,false
id,7,terobat,terobat,false
id,7,terobek,terobek,false
id,7,terobos,terobos,false
id,7,terodok,terodok,false
id,7,terofit,terofit,false
id,7,terolah,terolah,false
id,7,teromol,teromol,false
id,7,teronce,teronce,false
id,7,terorak,terorak,false
id,7,teroris,teroris,true
id,7,teroyal,teroyal,false
id,7,terpaan,terpaan,false
id,7,terpacu,terpacu,false
id,7,terpada,terpada,false
id,7,terpadu,terpadu,false
id,7,terpaku,terpaku,false
id,7,terpalu,terpalu,false
id,7,terpana,terpana,false
id,7,terpaut,terpaut,false
id,7,terpedo,terpedo,false
id,7,terpeka,terpeka,false
id,7,terpeta,terpeta,false
id,7,terpica,terpica,false
id,7,terpico,terpico,false
id,7,terpicu,terpicu,false
id,7,terpilu,terpilu,false
id,7,terpiuh,terpiuh,false
id,7,terpuji,terpuji,false
id,7,tersaji,tersaji,false
id,7,tersaku,tersaku,false
id,7,tersapa,tersapa,false
id,7,tersapu,tersapu,false
id,7,tersaur,tersaur,false
id,7,tersemu,tersemu,false
id,7,tersepi,tersepi,false
id,7,tersewa,tersewa,false
id,7,tersiah,tersiah,false
id,7,tersiar,tersiar,false
id,7,tersier,tersier,false
id,7,tersila,tersila,false
id,7,tersipi,tersipi,false
id,7,tersipu,tersipu,false
id,7,tersisa,tersisa,true
id,7,tersita,tersita,false
id,7,tersuar,tersuar,false
id,7,tersuci,tersuci,false
id,7,tersudu,tersudu,false
id,7,tertali,tertali,false
id,7,tertara,tertara,false
id,7,tertata,tertata,false
id,7,tertato,tertato,false
id,7,tertawa,tertawa,true
id,7,tertemu,tertemu,false
id,7,tertera,tertera,false
id,7,tertipu,tertipu,true
id,7,tertiup,tertiup,false
id,7,tertuju,tertuju,false
id,7,tertunu,tertunu,false
id,7,terubah,terubah,false
id,7,terubuk,terubuk,false
id,7,terubus,terubus,false
id,7,terucap,terucap,false
id,7,terucuk,terucuk,false
id,7,terukir,terukir,false
id,7,terukur,terukur,false
id,7,terulur,terulur,false
id,7,terumba,terumba,false
id,7,terumbu,terumbu,false
id,7,terumit,terumit,false
id,7,terumus,terumus,false
id,7,terunut,terunut,false
id,7,terupam,terupam,false
id,7,terurai,terurai,false
id,7,terurus,terurus,false
id,7,terusak,terusak,false
id,7,terusan,terusan,false
id,7,terusik,terusik,false
id,7,terusir,terusir,false
id,7,terusuh,terusuh,false
id,7,terutin,terutin,false
id,7,teruwet,teruwet,false
id,7,terwelu,terwelu,false
id,7,terzina,terzina,false
id,7,tesasol,tesasol,false
id,7,teserbu,teserbu,false
id,7,testing,testing,false
id,7,tetanus,tetanus,false
id,7,tetapan,tetapan,false
id,7,tetawak,tetawak,false
id,7,teteguk,teteguk,false
id,7,tetelan,tetelan,false
id,7,tetesan,tetesan,false
id,7,tetibar,tetibar,false
id,7,tetibau,tetibau,false
id,7,tetikus,tetikus,false
id,7,tetirah,tetirah,false
id,7,tetoron,tetoron,false
id,7,tetrode,tetrode,false
id,7,tetrosa,tetrosa,false
id,7,tetuang,tetuang,false
id,7,tiamina,tiamina,false
id,7,tiangui,tiangui,false
id,7,tiduran,tiduran,false
id,7,tikaian,tikaian,false
id,7,tikaman,tikaman,false
id,7,tilawah,tilawah,false
id,7,tilawat,tilawat,false
id,7,tilgrap,tilgrap,false
id,7,tilikan,tilikan,false
id,7,tilosin,tilosin,false
id,7,timarah,timarah,false
id,7,timbala,timbala,false
id,7,timbang,timbang,false
id,7,timburu,timburu,false
id,7,timpaan,timpaan,false
id,7,timpang,timpang,false
id,7,timpani,timpani,false
id,7,timpeng,timpeng,false
id,7,timphan,timphan,false
id,7,timteng,timteng,false
id,7,tinggal,tinggal,true
id,7,tinggam,tinggam,false
id,7,tinggir,tinggir,false
id,7,tingkah,tingkah,true
id,7,tingkai,tingkai,false
id,7,tingkal,tingkal,false
id,7,tingkap,tingkap,false
id,7,tingkar,tingkar,false
id,7,tingkas,tingkas,false
id,7,tingkat,tingkat,true
id,7,tingkeb,tingkeb,false
id,7,tingker,tingker,false
id,7,tingkis,tingkis,false
id,7,tingkuh,tingkuh,false
id,7,tingtur,tingtur,false
id,7,tinitus,tinitus,false
id,7,tinjuan,tinjuan,false
id,7,tinombo,tinombo,false
id,7,tinting,tinting,false
id,7,tinulat,tinulat,false
id,7,tipikal,tipikal,false
id,7,tipikor,tipikor,false
id,7,tirakat,tirakat,false
id,7,tiranis,tiranis,false
id,7,tirilik,tirilik,false
id,7,tirisan,tirisan,false
id,7,tirosin,tirosin,false
id,7,tisikan,tisikan,false
id,7,titania,titania,false
id,7,titipan,titipan,false
id,7,titiran,titiran,false
id,7,titisan,titisan,false
id,7,titrasi,titrasi,false
id,7,tituler,tituler,false
id,7,tobingi,tobingi,false
id,7,tokalan,tokalan,false
id,7,tokonem,tokonem,false
id,7,toksoid,toksoid,false
id,7,tolakan,tolakan,false
id,7,tolampu,tolampu,false
id,7,toleran,toleran,false
id,7,tolerir,tolerir,false
id,7,toluena,toluena,false
id,7,tombola,tombola,false
id,7,tombole,tombole,false
id,7,tombong,tombong,false
id,7,tombulu,tombulu,false
id,7,tomohon,tomohon,false
id,7,tompang,tompang,false
id,7,tondano,tondano,false
id,7,tongcai,tongcai,false
id,7,tonggak,tonggak,false
id,7,tonggek,tonggek,false
id,7,tonggok,tonggok,false
id,7,tonggos,tonggos,false
id,7,tonggul,tonggul,false
id,7,tongkah,tongkah,false
id,7,tongkat,tongkat,true
id,7,tongkol,tongkol,false
id,7,tongkor,tongkor,false
id,7,tongong,tongong,false
id,7,tongpes,tongpes,false
id,7,tongsan,tongsan,false
id,7,tongsil,tongsil,false
id,7,tongsis,tongsis,false
id,7,tongsit,tongsit,false
id,7,tonikum,tonikum,false
id,7,topiari,topiari,false
id,7,topikal,topikal,false
id,7,topoada,topoada,false
id,7,topoiyo,topoiyo,false
id,7,topolek,topolek,false
id,7,torampi,torampi,false
id,7,torehan,torehan,false
id,7,tornado,tornado,false
id,7,torpedo,torpedo,false
id,7,tortila,tortila,false
id,7,toserba,toserba,false
id,7,totoang,totoang,false
